1,2#1_1_1,2#1_2_1,2#1_3_1,2#1_4_1,2#1_5_1,2#1_6_1,3,3_5_TEXT,4,4a,5,6,7,8,8a,9,9a,10,10_7_TEXT,11,12,13,14,15,16,17,18,19,20,20_6_TEXT,21,22,23,24,25,26,27,28,29,30,31,32,33,33_3_TEXT,34,35,36,37,38,39,40,41,41_2_TEXT,Comments
1,82,,,,,,1,,57,,2,3,2,59,Moldova,16,,1,,2,2,"1,2,5,7,11","1,3,5,6",1,"1,2,10",3,3,1,1,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,"Thank you, JRA for attention to me for the help. All good things to you with respect."
1,77,,,,,,2,,21,,4,3,2,47,,18,,"3,6",,2,3,"1,3,13,6,10",,,,,,2,,,2,3,2,,,,,,,2,2,,,,2,,,,,,,,,
1,92,,,,,,5,,57,,3,3,2,47,,16,,1,,3,1,"2,4,13,8,9,11","2,6",2,1,,2,1,1,,1,1,1,,,,,,,1,2,1,1,,,,,,,,,,,
1,75,,,,,,1,,,,1,5,2,47,,16,,"2,3,4",,2,3,"1,2,3,4,13,6,10,11",,,,,2,1,2,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,All Good Thank You
1,78,,,,,,1,,34,,2,3,2,40,,16,,1,,2,3,"4,6,8,9,11,12",1,1,"1,2,6,10",3,2,1,1,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,I like everything thank you very much!
1,82,,,,,,5,,,,2,5,2,47,,16,,1,,1,,"4,13,5,8,9","1,3,5,6",1,"1,10",,,1,1,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,
1,81,,,,,,2,,21,,2,2,2,47,,16,,"2,3,4,5,6",,1,1,"1,2,3,4,13,5,6,7,8,9,10,11,12","1,2,3,4,6",1,"19,1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17,18",3,3,1,1,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,I am very happy and satisfied with the help I recieve thank you -Ilya
1,90,,,,,,2,,21,,4,2,,,,,,,,,,,,,,3,3,1,1,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,"Thank you very much for your care and attention, and (I) like everything."
,,,,,,,2,,31,,3,3,,,,16,,1,,1,,"1,4,13,6,8",1,1,15,,,,1,,1,1,2,,,,,,,2,,,,,,,,,,,,,,
,,,,,,,2,,21,,3,3,2,47,,16,,1,,1,3,"1,2,3,13,5,6,7",2,1,10,2,1,1,2,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,GOOD
1,75,,,,,,1,,21,,5,3,,32,,16,,5,,2,2,"1,2,4,13,6,7,8,10",2,1,"1,6,8,16",3,3,1,4,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,Thank you for the help. We thank you!
2,82,84,,,,,2,,21,,3,3,2,47,,16,,1,,2,3,"1,13,8,9,10",2,1,,,3,1,1,,1,1,2,,,,,,,1,1,1,,,1,,,2,,,,,,
1,,,,,,,1,,,,4,3,2,47,,16,,1,,3,2,"4,13,8,9,11,12",6,,,,,,,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,
1,85,,,,,,2,,34,,3,5,2,40,,16,,"2,3,5",,2,1,"1,2,4,13,5,7,9,11","1,3,4,5,6",,"1,10,15,16",3,,1,1,,1,1,2,,,,,,,1,,1,2,,,,,,,,,,,
1,69,,,,,,1,,57,,2,3,2,47,,16,,,,2,1,"4,13,6,7,8,10,11,12",2,1,"1,10",2,2,1,4,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,
1,83,,,,,,2,,,,5,3,,47,,16,,4,,3,1,"1,2,13,5,8",1,1,"1,4,8,13",3,3,1,5,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,I only receive boxes on holidays four times a year.
2,78,73,,,,,1,,,,4,3,2,32,,16,,,,1,3,"1,2,3,13,5,6,7,8,9,10,11,12","3,5",1,"1,10,16",2,,1,1,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,"We are very thankful to your organization for your kindness and caring about us. It is the warmth that warms us, with your care and love, may G-D bless your effort."
3,63,58,29,,,,2,,21,,2,1,1,47,,18,,1,,1,3,"1,2,3,4,13,5,6,7,8,9,11",2,1,19,2,2,2,,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,79,,,,,,1,,57,,5,5,2,40,,16,,3,,2,4,"1,3,13,5,11","2,3,4,5,6",1,"1,3,6,8,16",3,3,1,2,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,Big thanks for the packages. I am happy. G-d grant you health and all good things. Happy New Year 2022!
4,48,52,19,1,,,1,,46,,4,5,,,,,,,,,,,,,,,2,2,,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,Thank you. The items are pretty good and help my health. Thanks again!
1,74,,,,,,2,,34,,4,3,2,47,,16,,1,,2,3,"2,4,13,10,12",1,1,"1,8",3,3,1,2,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,Thank you
1,92,,,,,,2,,31,,2,3,2,47,,16,,"2,4",,2,1,"1,2,3,5,10,11,12","1,2",1,"1,4,8,16",2,,1,4,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,
1,,,,,,,1,,16,,2,3,2,47,,16,,1,,2,2,"1,13,5,12","1,3,6",1,1,2,2,1,4,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,
1,88,,,,,,1,,31,,3,2,2,40,,16,,2,,4,3,"5,7,10,11",2,1,"1,10",3,3,1,1,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,
2,75,75,,,,,1,,57,,3,5,2,47,,16,,,,2,2,"2,13,10,11,12",1,1,"1,8,10,16",3,3,1,1,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,
1,90,,,,,,1,,31,,5,2,2,47,,16,,"2,4",,4,2,"1,2,13,6,11",,,,,,1,1,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,
1,94,,,,,,2,,42,,5,3,2,47,,16,,2,,1,3,"1,4,13,11","1,3,5",1,"8,10",3,,1,2,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,
2,77,70,,,,,1,,,,2,3,2,32,,18,,1,,2,2,"2,3,13,5,6",3,1,"1,16,17",3,3,2,,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,"Dear JRA staff, my husband and I thank you for the assistance that you provide for people who cannot buy it all or go to the store. G-d bless you."
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,75,85,,,,,1,,,,4,3,2,40,,16,,1,,3,2,"1,13,7,10,11",3,1,"1,8,13,16",3,3,1,1,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,
1,82,,,,,,2,,16,,1,3,2,47,,16,,1,,2,2,"6,8,9,10,11","1,5",1,"1,6,10",2,2,1,2,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,
1,86,,,,,,1,,21,,4,3,2,40,,16,,4,,2,2,"3,13,7",1,1,"1,2,7,10",3,3,2,,,1,3,2,,,,,,,2,2,,,,2,,,,,,,,,Good
2,69,70,,,,,1,,,,3,2,2,40,,16,,"1,3",,2,3,"1,2,3,4,13,5,7,12",3,1,"1,8,16",3,3,2,,,1,3,2,,,,,,,2,2,,,,2,,,,,,,,,Thank you for caring for us!
1,85,,,,,,2,,21,,4,3,2,47,,16,,1,,2,2,"1,2,13,5,11",2,1,1,3,3,1,2,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,Can't Wait
1,92,,,,,,5,I lived here with my husband. He passed away in 2013,,,5,3,,11,,16,,1,,2,,"1,2,4,5,7",,,,3,3,2,,,1,3,2,,,,,,,2,2,,,,2,,,,,,,,,"My husband was Jewish. He passed in 2013 in February, exactly 9 years ago"
2,69,28,,,,,1,,34,,5,5,1,31,,8,,"2,5",,2,2,"1,3,5,6,10","2,3",,1,3,3,1,4,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,Thank You
2,88,77,,,,,1,,,,3,2,2,40,,16,,6,,1,1,"1,3,13,5,8,9,10",5,1,"1,7,10",3,2,1,1,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,All is good!
2,76,77,,,,,1,,,,4,3,2,47,,18,,1,,2,2,"1,2,13,5,7,11",1,1,"1,10",3,3,2,,,2,1,2,,,,,,,2,2,,,,2,,,,,,,,,
5,38,32,10,8,2,1,1,,,,2,2,1,28,,21,Kyrgyz,1,,1,1,"1,2,5,6,11,12",1,1,19,3,3,2,,,2,3,1,2,1,"2,3,4",1,2,1,2,2,,,,1,12,"4,6,11",1,1,2,,,,Thank you very much for JRA Program & all Staff Happy New Year! Progress & Success in everything!
4,74,39,15,13,,,1,,,,3,5,1,47,,16,,1,,1,1,"1,3,4,13,7",5,1,19,2,2,1,1,,1,1,1,2,2,"1,2,4,5",1,1,1,2,2,,,,2,,,,,,,,,Like very much. Thank you for the help
1,86,,,,,,2,,21,,1,3,,47,,16,,2,,,,"7,8,9,11",2,,19,,,1,1,,1,1,2,,,,,,,1,2,1,3,No,1,,"1,2,3",1,1,,,,,Thank you very much
2,91,90,,,,,1,,,,5,3,2,48,,16,,1,,2,3,"4,13,5,7,11","5,6",1,"1,8,16",3,3,1,1,,1,1,2,,,,,,,1,1,1,2,,2,,,,,,,,,These food packages brings us closer to the Jewish Community. Thank you.
,,,,,,,2,,,,4,5,,,,,,,,,,,,,,,3,1,2,,1,1,2,,,,,,,2,2,,,,,,,,,,,,,
1,82,,,,,,2,,57,Philadelphia Corporation for the Aging,4,5,2,47,,16,,5,,3,2,"2,13,5,10,11","2,5",1,"1,4,8,16",2,2,1,2,,1,1,2,,,,,,,2,2,,,,,,,,,,,,,
1,84,,,,,,1,,,,2,3,2,47,,16,,"3,6",,1,4,"13,5,6",1,1,10,,3,1,,,1,1,2,,,,,,,1,2,1,,,2,,,,,,,,,
1,94,,,,,,5,In 1982 in synagogue,,,5,3,,47,,16,,1,,2,,"4,13,10",,,"1,8,10",3,,1,,,1,1,2,,,,,,,1,2,1,"1,2",,2,,,,,,,,,
2,46,5,,,,,2,,31,,2,2,2,40,,16,,1,,1,2,"1,3,13,10,11","1,2,3,4",1,"1,10",3,3,2,,,1,1,1,1,5,"3,4,7",1,1,1,2,2,,,,1,11,"2,4,5","1,2",1,5,,,,Thank you very much! I wish I had more toiletries and cosmetics as a woman (like deodorant).
3,47,46,18,,,,1,,25,,3,1,1,32,,16,,1,,1,3,"6,7,10,11,12",2,1,19,,,2,,,1,1,1,2,2,"1,5,6",1,1,1,2,2,,,,2,,,,,,,,,Big thank you that you are here and help people like us.
1,78,,,,,,1,,,,2,3,,40,,16,,4,,2,2,"1,3,13,10,11",6,1,"1,8,10,16",,,1,1,,1,1,2,,,,,,,2,2,,,,1,11,"1,2,5",4,1,,2,,,Thank you for caring!
2,83,85,,,,,1,,,,2,3,2,47,,16,,1,,1,1,"1,2,5,7,11",1,1,"1,11",,,1,1,,1,1,2,,,,,,,1,1,1,,,2,,,,,,,,,Thank you for everything. We are happy that you exist. G-d should give you good health.
1,84,,,,,,6,,46,,3,5,,47,,16,,"4,6",,1,2,"1,2,3,4,13,8,9,10,11,12","1,2,3,4,6",1,"1,6",3,,,,,,,2,,,,,,,1,1,,,,2,,,,,,,,,
1,92,,,,,,1,,42,,5,3,2,47,,18,,1,,2,2,"1,3,4,7,8",3,1,"1,8,16",3,3,2,,,2,3,2,,,,,,,2,2,,,,2,,,,,,,,,
1,84,,,,,,2,,21,,5,3,,47,,16,,1,,2,2,"1,2,3,4,13,7","1,5,6",1,"1,8",,,1,6,,1,1,2,,,,,,,1,2,1,3,,2,,,,,,,,,
,,,,,,,2,,21,,4,5,,47,,16,,1,,2,2,"4,13,11","2,3,4,5",1,"1,4,10",3,3,1,1,,1,1,2,,,,,,,1,2,1,3,,2,,,,,,,,,Thank you for the food box.
1,91,,,,,,2,,,,3,3,2,12,,8,,,,3,1,"1,3,13,11",,1,"3,14",,,1,,,1,1,2,,,,,,,1,2,1,,,2,,,,,,,,,
1,91,,,,,,2,,57,J. Mound,3,3,2,58,,8,,1,,2,2,"1,2,3,12",3,1,"1,2,10",3,3,1,2,,1,1,2,,,,,,,2,2,,,,1,12,"1,2,3","1,2",1,,,1,,JBCON - Maryann is wonderful. When I really need need AN(?)some BD (?????) I lost my son a few years ago - I have no one 215-878-0669
1,72,,,,,,1,,34,,3,3,2,58,,8,,2,,1,2,"1,3,13,7,8,10","3,4,5",,,,,,,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,"Thank you to all who help me. Special thanks to Mrs. Gail Schibeeg And to all those who help deliver me sustenance. Shalom. (signed, signature unreadable) *Klein life Gail Schibeeg"
1,36,5,,,,,1,,57,,2,1,2,11,,16,,5,,2,2,"3,5,6,10,11",2,1,19,3,3,2,,,1,1,1,1,1,"2,6,7",1,1,1,2,2,,,,2,,,,,,,,,A huge thank you!!! 
1,86,,,,,,2,,42,,3,3,,47,,16,,"2,3,5,6",,1,2,"1,3,13,11,12","1,2,3,4,5,6",1,"4,10,16",3,3,1,1,,1,1,2,,,,,,,2,2,,,,1,11,"1,2,3,5","1,2,3,4",,,,,,"If possible, I am in need of dairy products. Cheese product, cottage cheese. Thank you. E. Tsimberg"
1,81,,,,,,1,,21,,4,5,2,47,,16,,"2,3,6",,1,2,"13,6,7,9,10","1,4,6",1,"1,2,4,10",3,3,1,1,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,Good packages. Thank you very much.
2,85,83,,,,,5,we saw the boxes,21,,5,3,2,40,,16,,"2,3,4",,2,3,"1,2,3,13,11","2,5,6",1,"1,10",3,3,1,4,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,We ask to include fresh vegetables. Thank you! We wish health and success. Mazel tov!
,81,,,,,,1,,,,4,3,,47,,18,,1,,4,1,"1,5,6,7,12",3,2,"1,8,10,16",3,3,2,,,1,3,2,,,,,,,2,2,,,,2,,,,,,,,,It would be nice if the packages were a little bit better. Big thank you for your attention and kindness
1,83,,,,,,2,,57,comfort,5,5,,40,,16,,"2,4",,1,2,"2,3,7,11,12","1,3,4,6",1,"1,10,16",,,2,,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,"Wonderful contents in the box, very good delivery"
,,,,,,,2,,21,,4,2,,47,,16,,2,,2,3,"5,6,10,11,12","3,5",1,1,3,2,1,1,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,Thank you for worrying about elderly people. 
1,86,,,,,,1,,16,,3,"3,5",2,47,,16,,1,,2,2,"1,2,3,4,13,6,7,11","2,3,5",1,"1,8,10",2,2,1,2,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,
1,73,,,,,,1,,57,,3,3,2,47,,16,,1,,1,1,"1,2,13,5,11,12",,,,,2,1,1,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,
,72,,,,,,1,,57,,3,3,2,40,,16,,"3,4",,2,1,4,1,1,"1,10",3,3,1,1,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,
1,74,,,,,,2,,21,,3,3,2,47,,18,,1,,1,3,"4,13,7,8,9,11",,,,,2,1,2,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,I am very grateful. Your parcels help a lot in my life. Thank you.
2,71,75,,,,,1,,57,DPYR,5,3,2,40,,16,,"2,3,4",,2,3,"1,13,6,11,12","1,2,3,5",1,"1,8",3,3,1,2,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,
1,80,80,,,,,1,,21,,4,2,2,47,,16,,1,,2,3,"1,2,13,11,12",2,,1,3,3,2,,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,We are thankful to JRA for attention and assistance. It would be nice to receive fresh vegetables and fruit as in the past. 
,1,,,,,,3,,21,,2,3,,,,,,,,,,,,,,,,1,5,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,I receive the box and am very happy. It makes me happy that cares or shows that they care about you and I am proud that I am Jewish. Thank you very much for your attention and care for me especially during such a difficult time. Thank you!
1,94,,,,,,2,,46,,5,3,2,,,,,1,,1,1,"3,13,5,6,11,12",6,1,"1,8",,,1,1,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,
1,95,,,,,,1,,31,,3,3,2,47,,18,,2,,2,2,"1,2,3,6,8,9,11","1,6",1,"1,2,4,7,8,13",3,3,1,1,,1,,2,,,,,,,2,2,,,,2,,,,,,,,,
1,84,,,,,,1,,,,3,5,2,40,,16,,"2,3,4,6",,2,1,"1,2,5,7,10,12","1,2,3,5,6",1,"1,10",3,2,1,1,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,
1,,,,,,,1,,21,,3,3,2,47,,16,,4,,2,1,"1,2,3,6,11,12",6,1,"1,5,6,10",,,1,1,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,
1,90,,,,,,2,,34,,4,3,2,47,,16,,1,,2,2,"1,3,5,10,11","1,2,3,4",1,"1,6,8,13,16",3,3,1,1,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,
1,99,,,,,,2,,57,Philadelphia Corporation for the Aging,3,3,2,47,,16,,1,,2,2,"1,5,10,11,12",,,,,2,1,1,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,
1,76,,,,,,1,,,,4,3,2,47,,16,,1,,2,1,"3,13,5,8,11,12",6,1,"1,8",3,3,1,2,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,
1,81,,,,,,2,,57,Philadelphia Corporation for the Aging,4,3,2,4,,16,,1,,2,2,"1,5,6,7,11","1,2",1,"1,8",3,3,1,2,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,
4,67,,,,,,5,neighbor,,,4,3,2,40,,16,,1,,3,1,"1,2,3,5,7,12",2,1,"1,8",3,,1,1,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,
1,75,,,,,,1,,34,,2,3,,,,16,,1,,1,2,"1,4,13,5,11","2,3,6",1,"2,3,10,12",,,1,6,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,
2,44,86,,,,,1,,57,Philadelphia Corporation for the Aging,3,2,2,40,,16,,1,,1,2,"1,2,13,5,6,12",1,1,"1,8",3,3,1,4,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,
1,73,,,,,,2,,57,Philadelphia Corporation for the Aging,3,3,2,47,,16,,,,2,3,"1,2,13,5,12",2,1,16,3,3,1,4,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,
5,37,39,8,6,3,10,1,,39,,5,2,1,47,,16,,1,,1,1,"1,3,4,13,6,11","2,4",1,"1,16",2,3,,6,Baptist,1,1,1,1,"2,3,5","4,5,6",1,1,2,2,2,,,,2,,,,,,,,,very happy with your organization
2,85,82,,,,,1,,21,,4,3,2,47,,18,,1,,2,3,"1,2,3,13,5,11","1,2,3,4,5,6",1,"1,8,13,16",3,,1,1,,1,1,2,,,,,,,1,1,1,"1,2",,1,12,"1,2,4","1,2,3,4",1,,1,2,,"thank you for your attention to us elderly people. Health, happiness, and well being to yourself and your organization "
5,53,50,27,18,16,88,,,,,2,1,1,47,,,,1,,1,2,"1,3,4,5,11","1,2,3,4",1,"19,1,9",3,3,2,,,2,3,1,2,3,"1,2,7",1,1,2,2,2,,,,1,11,"1,2,3,5,7,8,10,11",1,1,1,1,2,,very happy with everything we thank you and wish you success in your work in 2022
1,80,,,,,,2,,31,,4,"3,4",2,47,,16,,4,,1,2,"1,3,4,13,11",4,1,"1,4,7,8,16",3,3,1,6,,1,1,2,,,,,,,1,,1,,,2,,,,,,,,,I am a lonely person and each time I receive  a box I feel attention and care which is very important at my age.Thank you for this 
2,86,54,,,,,2,,21,,2,5,1,47,,16,,"2,3,4,5",,2,2,"2,4,13,5,10,12","2,5,6",1,"1,7,8,10",3,3,1,2,,1,1,2,,,,,,,1,1,1,,,2,,,,,,,,,Big thank you 
1,1,,,,,,2,,21,,5,3,2,47,,16,,,,1,4,"13,5,10",1,1,"1,10",3,3,1,2,,1,1,2,,,,,,,1,2,1,,,2,,,,,,,,,
1,87,,,,,,2,,31,,2,3,2,40,,16,,1,,3,2,"13,7,8,11,12",2,1,"1,8",2,,1,2,,1,1,2,,,,,,,1,2,1,1,,2,,,,,,,,,Thanks a lot 
1,83,,,,,,1,,,,2,"1,2",2,47,,18,,1,,2,1,"13,5,7,8,11","4,5",,"1,10",,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,87,,,,,,1,,,,4,5,,47,,16,,2,,2,3,"1,3,4,8,9,10","2,5",1,"1,6,8",3,3,1,,,1,1,2,,,,,,,1,,1,,,2,,,,,,,,,God bless America and Israel and Jewish organisations. Big thanks!
2,82,86,,,,,2,,34,,4,2,2,47,,16,,1,,2,2,"1,2,3,11,12",6,1,"1,8",,,1,2,,1,1,2,,,,,,,1,1,1,"1,2",,2,,,,,,,,,
1,86,,,,,,2,,34,,2,2,2,11,,16,,"2,4",,2,2,"2,4,13,11,12",5,1,"1,8",3,3,1,1,,1,1,2,,,,,,,1,1,1,,,2,,,,,,,,,
1,94,,,,,,2,,31,,2,"2,3,5",2,47,,16,,"2,3",,2,1,"1,3,4,8,11","1,2,4,5,6",1,"1,8",,,1,2,,1,1,2,,,,,,,1,,1,"1,2",,2,,,,,,,,,
4,39,39,8,7,,,1,,,,3,"1,4",1,47,,16,,"2,5",,2,1,"1,2,13,5,10,11","2,3",1,19,,2,2,,,1,1,1,2,2,"4,5,7",1,2,2,2,2,,,,1,12,"1,4,5","1,2",2,,,,,
5,42,40,8,5,62,,6,,34,,3,1,1,47,,16,,1,,1,4,"3,4,13,5,6,8,9,11,12",2,1,9,2,1,1,1,,1,1,1,1,"1,2,3,4","3,4,5,7",1,1,1,2,2,,,,2,,,,,,,,,"We appreciated everything, especially if it is Kosher. My son is a stident of Abrams Hebrew Academy. We have to follow up with all the requests that the school has, and your food helps us a lot. Thank you"
1,84,,,,,,2,,,,5,3,,48,,16,,"2,3",,1,3,"1,13,7,8","1,4,5,6",1,"1,6,10,16",3,3,2,,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,"Thank you, I am so touched by your concern. Thanks to all volunteers, especially children who send me postcards. It touches the bottom of my soul! Be well! With respect, Ashot Gabrilyants"
1,84,,,,,,2,,21,,4,3,,47,,18,,4,,2,3,"1,2,13,5,7,8,9","1,3",1,"1,8",,,2,,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,I am very thankful for everything. Your labor is G-d's gift. I value your care very much and attention. My opinions I express in my poetry.
2,82,62,,,,,2,,34,,2,3,2,47,,16,,4,,2,3,"5,11,12",2,1,"10,16",3,3,1,1,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,
1,81,,,,,,5,Flyer at Federation Housing,21,,4,3,,47,,16,,"2,3",,2,,"3,13,5,11","2,4",1,"1,2,8,16",3,3,1,2,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,"I am very thankful for your help. Thank you very much. Of course, I would wish, instead of canned items, more fruit and vegetables. Again, thank you for everything."
1,73,,,,,,1,,,,5,3,2,47,,16,,"2,3,4",,2,4,"1,2,3,13,11","1,2,4,6",1,"1,8,10",3,3,1,2,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,"I am very happy with the food boxes, very happy with the work of the staff and volunteers who regardless of weather are always on time, are well-wishing and attentive. If possible would like more vegetables and fruit."
1,,,,,,,2,,21,,2,1,1,40,,16,,1,,1,1,"1,2,13",2,1,19,2,2,1,1,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,Thanks for the help! God bless you for your company!
1,89,,,,,,1,,21,,4,3,2,58,,8,,1,,1,2,"1,2,6,9,10",3,1,"10,13",2,2,2,,,2,2,2,,,,,,,2,2,,,,2,,,,,,,,,
1,72,,,,,,3,,21,,4,3,,47,,16,,3,,3,2,"2,4,13,5,11",,,,,3,1,1,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,
1,83,,,,,,1,,21,,4,5,2,47,,18,,1,,1,2,"5,6,7,10,11,12",,1,"1,2,10,16",3,2,2,,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,MISSING TRANSLATION
1,87,,,,,,1,,,,4,3,,47,,16,,1,,2,2,"1,2,13,5,11,12",1,,"1,6,8,13",3,3,1,2,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,Thank you
1,92,,,,,,1,,34,,5,3,,47,,16,,1,,2,2,"1,13,8,11,12",2,1,"1,2,3,6,8,10,16",3,3,1,1,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,TRANSLATION NEEDED (#2)
1,90,,,,,,2,,34,,4,3,,47,,16,,"4,6",,3,3,"3,13,5,11,12",5,1,"1,4,8,10,13,16",3,3,1,1,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,
2,73,68,,,,,1,,,,5,3,2,47,,16,,"2,3",,2,2,"2,3,13,6,10","2,4",1,"1,13,16",3,3,1,5,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,
1,67,,,,,,1,,,,2,3,2,47,,16,,1,,1,1,"1,2,3,6,8",6,1,1,3,3,1,1,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,
2,76,79,,,,,3,,57,Self,2,3,2,40,,16,,1,,2,3,"4,13,5,11,12","1,2,3",1,"1,10,16",3,3,1,1,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,"Eternally, Thankful for the help, attention and care. JRA boxes contain all that is needed for life and health. Specially, Thankyou to volunteers who deliver the boxes., "
2,65,73,,,,,1,,21,,1,"3,5",2,11,,16,,3,,3,2,"1,3,13,5,11",2,,"19,1",2,2,2,,,,3,2,,,,,,,2,2,,,,2,,,,,,,,,"Because we don't recieve any income(money) we need more toilet paper, cleaning items, dairy and fruit."
2,85,83,,,,,2,,57,,4,"3,5",2,11,,16,,3,,2,2,"1,2,3,13,9",5,1,"1,8",3,3,1,1,,1,1,2,,,,,,,2,2,,,,2,,,,,,,,,
2,84,84,,,,,1,,34,,5,5,2,40,,16,,2,,1,4,"1,2,4,13,5,11","1,2,3,4,5,6",1,"1,5,7,8,13,16",3,3,1,6,,1,1,2,,,,,,,1,1,1,,,2,,,,,,,,,
1,85,,,,,,1,,,,2,3,2,47,,18,,7,,1,2,"1,3,13,9,10","3,4,5,6",1,"1,8,16",,2,1,2,,1,1,2,,,,,,,2,2,,,,1,11,"1,9,10","1,3",2,5,4,2,,I am very thankful for your care and help. I like everything. Thank you for everything! - Betya Drakhler
1,69,,,,,,1,,,,5,2,,,,,,,,,,,,,,,2,2,,,1,1,1,1,5,7,,1,2,,,,,,2,,,,,,,,,very thankful
2,81,78,,,,,1,,57,,2,3,2,11,,16,,4,,3,1,"13,5,6,8,11",1,1,"1,8,16",3,3,2,,,1,3,2,,,,,,,2,,,,,2,,,,,,,,,"We would like to receive more fresh fruit and vegetables, otherwise, all is good!"
2,78,79,,,,,1,,34,,4,3,2,40,,16,,4,,2,2,"1,2,3,4,13,7,9,11,12","1,2,4,5,6",1,"1,10,16",3,3,1,1,,1,1,2,,,,,,,2,,,,,2,,,,,,,,,"In general, the packages are good. But sometimes they forget to seal them."
1,79,,,,,,2,,21,,5,5,2,40,,16,,3,,1,4,"1,2,13,7,11","1,3",1,"1,10",2,2,2,,,1,3,2,,,,,,,2,,,,,2,,,,,,,,,Thank you
1,70,,,,,,1,,57,,2,3,2,40,,16,,1,,2,3,"2,4,10,11,12","1,2,3",1,"1,8,13",3,3,1,1,,1,1,2,,,,,,,,,,,,2,,,,,,,,,I am very satisfied. Big thanks!
1,73,,,,,,2,,16,,4,3,2,47,,18,,"2,3",,1,2,"1,4,13,5,11",5,1,"1,8",2,2,2,,,1,3,2,,,,,,,,,,,,2,,,,,,,,,I am very happy with the packages. I would like more fresh vegetables. Thank you!
